

Software Version	3.10.06



Experiment File Path:	C:\Users\yeung\OneDrive\Documents\aqib\platereader\168_antibiotic_11.19.22.xpt
Protocol File Path:	



Plate Number	Plate 1
Date	11/19/2022
Time	11:53:24 AM
Reader Type:	Synergy H1
Reader Serial Number:	21010726
Reading Type	Reader

Procedure Details

Plate Type	96 WELL PLATE (Use plate lid)
Eject plate on completion	
Set Temperature	Setpoint 37°C
	Preheat before moving to next step
Start Kinetic	Runtime 28:00:00 (HH:MM:SS), Interval 0:05:00, 337 Reads
    Shake	Double Orbital: Continuous
	Frequency: 807 cpm (1 mm)
    Read	Absorbance Endpoint
	Full Plate
	Wavelengths:  600
	Read Speed: Normal,  Delay: 100 msec,  Measurements/Data Point: 8
    Read	Fluorescence Endpoint
	Full Plate
	Filter Set 1
	    Excitation: 579,  Emission: 616
	    Optics: Bottom,  Gain: 70
	Light Source: Xenon Flash,  Lamp Energy: High
	Read Speed: Normal,  Delay: 100 msec,  Measurements/Data Point: 10
	Read Height: 7 mm
End Kinetic	

Read 1:600

Time	T° Read 1:600	A1	A2	A3	A4	A5	A6	A7	A8	A9	A10	A11	A12	B1	B2	B3	B4	B5	B6	B7	B8	B9	B10	B11	B12	C1	C2	C3	C4	C5	C6	C7	C8	C9	C10	C11	C12	D1	D2	D3	D4	D5	D6	D7	D8	D9	D10	D11	D12	E1	E2	E3	E4	E5	E6	E7	E8	E9	E10	E11	E12	F1	F2	F3	F4	F5	F6	F7	F8	F9	F10	F11	F12	G1	G2	G3	G4	G5	G6	G7	G8	G9	G10	G11	G12	H1	H2	H3	H4	H5	H6	H7	H8	H9	H10	H11	H12
5:23:18	37.0	0.038	0.037	0.037	0.036	0.038	0.037	0.037	0.036	0.035	0.035	0.035	0.036	0.035	0.036	0.037	0.036	0.035	0.037	0.036	0.036	0.037	0.037	0.035	0.037	0.035	0.865	0.816	0.854	0.875	0.868	0.864	0.929	0.921	0.947	0.035	0.037	0.037	0.084	0.089	0.087	0.046	0.044	0.045	0.045	0.044	0.044	0.037	0.037	0.035	0.051	0.052	0.051	0.044	0.044	0.044	0.044	0.044	0.043	0.037	0.036	0.037	0.037	0.037	0.036	0.035	0.035	0.035	0.035	0.037	0.038	0.037	0.036	0.037	0.036	0.036	0.037	0.035	0.036	0.036	0.036	0.037	0.037	0.036	0.036	0.037	0.035	0.035	0.036	0.036	0.037	0.037	0.037	0.036	0.037	0.037	0.036
5:28:18	37.0	0.038	0.037	0.037	0.036	0.039	0.037	0.037	0.036	0.035	0.036	0.035	0.037	0.036	0.037	0.037	0.036	0.035	0.037	0.036	0.037	0.037	0.037	0.035	0.037	0.035	0.870	0.823	0.860	0.885	0.878	0.873	0.940	0.931	0.957	0.035	0.037	0.037	0.092	0.096	0.093	0.046	0.044	0.045	0.045	0.044	0.044	0.037	0.037	0.035	0.052	0.052	0.052	0.045	0.044	0.044	0.044	0.045	0.043	0.037	0.036	0.037	0.037	0.037	0.036	0.035	0.035	0.035	0.035	0.037	0.037	0.037	0.036	0.037	0.036	0.036	0.037	0.035	0.036	0.037	0.036	0.037	0.037	0.036	0.036	0.037	0.035	0.035	0.036	0.036	0.037	0.036	0.037	0.036	0.037	0.037	0.036
5:33:18	37.0	0.038	0.037	0.037	0.036	0.039	0.037	0.037	0.036	0.035	0.035	0.035	0.036	0.035	0.036	0.037	0.036	0.035	0.037	0.036	0.036	0.037	0.037	0.035	0.037	0.035	0.878	0.830	0.868	0.896	0.888	0.883	0.949	0.941	0.967	0.035	0.037	0.037	0.099	0.105	0.102	0.045	0.044	0.045	0.045	0.044	0.044	0.037	0.037	0.035	0.054	0.054	0.054	0.044	0.044	0.044	0.044	0.044	0.043	0.037	0.036	0.037	0.037	0.037	0.036	0.035	0.035	0.035	0.035	0.037	0.037	0.037	0.036	0.037	0.036	0.036	0.037	0.035	0.036	0.036	0.036	0.037	0.037	0.036	0.036	0.037	0.035	0.035	0.036	0.036	0.037	0.037	0.037	0.036	0.037	0.037	0.036
5:38:18	37.0	0.038	0.037	0.037	0.036	0.037	0.037	0.037	0.036	0.035	0.035	0.035	0.036	0.035	0.036	0.037	0.036	0.035	0.037	0.036	0.036	0.037	0.037	0.035	0.037	0.035	0.886	0.835	0.873	0.907	0.898	0.894	0.958	0.950	0.978	0.035	0.037	0.037	0.108	0.115	0.113	0.046	0.044	0.045	0.045	0.044	0.044	0.037	0.037	0.035	0.056	0.056	0.056	0.044	0.044	0.044	0.044	0.044	0.043	0.037	0.036	0.037	0.037	0.037	0.036	0.035	0.035	0.035	0.035	0.037	0.037	0.037	0.036	0.037	0.036	0.036	0.037	0.035	0.036	0.036	0.036	0.037	0.037	0.036	0.036	0.037	0.035	0.035	0.036	0.036	0.037	0.036	0.037	0.036	0.037	0.037	0.036
5:43:18	37.0	0.038	0.037	0.037	0.036	0.039	0.037	0.037	0.036	0.035	0.036	0.035	0.036	0.036	0.037	0.037	0.036	0.035	0.037	0.036	0.036	0.037	0.037	0.035	0.037	0.035	0.893	0.841	0.880	0.918	0.908	0.904	0.968	0.960	0.987	0.035	0.037	0.037	0.119	0.129	0.124	0.046	0.044	0.045	0.045	0.044	0.044	0.037	0.037	0.035	0.058	0.058	0.058	0.044	0.044	0.044	0.044	0.045	0.043	0.037	0.036	0.037	0.037	0.037	0.036	0.035	0.035	0.035	0.035	0.038	0.038	0.037	0.036	0.037	0.036	0.036	0.037	0.035	0.036	0.036	0.036	0.037	0.037	0.036	0.036	0.037	0.035	0.035	0.036	0.037	0.037	0.037	0.037	0.036	0.037	0.037	0.036
5:48:18	36.9	0.038	0.037	0.037	0.036	0.037	0.037	0.037	0.036	0.035	0.035	0.035	0.037	0.035	0.037	0.037	0.036	0.035	0.037	0.036	0.036	0.037	0.037	0.035	0.037	0.035	0.901	0.847	0.886	0.929	0.918	0.914	0.977	0.969	0.997	0.035	0.037	0.037	0.132	0.144	0.137	0.046	0.044	0.045	0.045	0.044	0.044	0.037	0.037	0.035	0.059	0.060	0.061	0.044	0.044	0.044	0.044	0.045	0.043	0.037	0.036	0.037	0.037	0.037	0.036	0.035	0.035	0.035	0.035	0.037	0.038	0.037	0.036	0.037	0.036	0.036	0.037	0.035	0.036	0.037	0.036	0.037	0.037	0.036	0.036	0.037	0.035	0.035	0.036	0.036	0.037	0.037	0.037	0.036	0.037	0.037	0.036
5:53:18	37.0	0.038	0.037	0.037	0.036	0.038	0.037	0.037	0.036	0.035	0.036	0.035	0.036	0.035	0.037	0.037	0.036	0.035	0.037	0.036	0.036	0.037	0.037	0.035	0.037	0.035	0.908	0.853	0.894	0.939	0.928	0.924	0.986	0.978	1.006	0.035	0.037	0.037	0.146	0.160	0.152	0.046	0.044	0.045	0.045	0.044	0.044	0.037	0.036	0.035	0.062	0.063	0.063	0.044	0.044	0.044	0.044	0.045	0.043	0.037	0.036	0.037	0.037	0.037	0.036	0.035	0.035	0.035	0.035	0.037	0.037	0.037	0.036	0.037	0.036	0.036	0.037	0.035	0.036	0.037	0.036	0.037	0.037	0.036	0.036	0.037	0.035	0.035	0.036	0.036	0.037	0.036	0.037	0.036	0.037	0.037	0.036
5:58:18	37.1	0.038	0.037	0.037	0.036	0.038	0.037	0.037	0.036	0.035	0.036	0.035	0.037	0.035	0.037	0.037	0.036	0.035	0.037	0.036	0.036	0.037	0.037	0.035	0.037	0.035	0.916	0.859	0.900	0.949	0.939	0.935	0.995	0.987	1.016	0.035	0.037	0.037	0.163	0.177	0.170	0.046	0.044	0.045	0.046	0.044	0.044	0.037	0.036	0.035	0.066	0.066	0.066	0.044	0.044	0.044	0.044	0.045	0.043	0.037	0.036	0.037	0.037	0.037	0.036	0.035	0.035	0.035	0.035	0.037	0.037	0.037	0.036	0.037	0.036	0.036	0.037	0.035	0.036	0.037	0.036	0.037	0.037	0.036	0.036	0.037	0.035	0.035	0.036	0.036	0.037	0.037	0.037	0.036	0.037	0.037	0.036
6:03:18	37.0	0.038	0.037	0.037	0.036	0.039	0.037	0.037	0.036	0.035	0.035	0.035	0.037	0.035	0.037	0.037	0.036	0.035	0.037	0.036	0.036	0.037	0.037	0.035	0.037	0.035	0.923	0.866	0.907	0.959	0.949	0.945	1.003	0.996	1.026	0.035	0.037	0.037	0.181	0.195	0.189	0.045	0.044	0.045	0.045	0.044	0.044	0.037	0.037	0.035	0.070	0.070	0.070	0.044	0.044	0.044	0.044	0.044	0.043	0.037	0.036	0.037	0.037	0.037	0.036	0.035	0.035	0.035	0.035	0.037	0.037	0.037	0.036	0.037	0.036	0.036	0.037	0.035	0.036	0.037	0.036	0.037	0.037	0.036	0.036	0.037	0.035	0.035	0.036	0.036	0.037	0.037	0.037	0.036	0.037	0.037	0.036
6:08:18	37.0	0.038	0.037	0.037	0.036	0.037	0.037	0.037	0.036	0.035	0.035	0.035	0.036	0.035	0.037	0.037	0.036	0.035	0.037	0.036	0.036	0.037	0.037	0.035	0.037	0.035	0.931	0.873	0.913	0.969	0.958	0.953	1.011	1.004	1.033	0.035	0.037	0.037	0.199	0.216	0.207	0.045	0.044	0.045	0.045	0.044	0.044	0.037	0.037	0.035	0.074	0.074	0.075	0.044	0.044	0.044	0.044	0.044	0.043	0.037	0.036	0.037	0.037	0.037	0.036	0.035	0.035	0.035	0.035	0.037	0.037	0.037	0.036	0.036	0.036	0.036	0.037	0.035	0.036	0.036	0.036	0.037	0.037	0.036	0.036	0.037	0.035	0.035	0.036	0.037	0.037	0.036	0.037	0.036	0.037	0.037	0.036
6:13:18	37.0	0.038	0.037	0.037	0.036	0.039	0.037	0.037	0.036	0.035	0.035	0.035	0.037	0.035	0.037	0.037	0.036	0.035	0.037	0.036	0.036	0.037	0.037	0.035	0.037	0.035	0.939	0.879	0.920	0.978	0.968	0.963	1.019	1.013	1.043	0.035	0.037	0.037	0.220	0.244	0.234	0.045	0.044	0.045	0.045	0.044	0.044	0.037	0.037	0.035	0.079	0.080	0.081	0.044	0.043	0.044	0.044	0.044	0.043	0.037	0.036	0.037	0.037	0.037	0.036	0.035	0.035	0.035	0.035	0.037	0.037	0.037	0.036	0.037	0.036	0.036	0.037	0.035	0.036	0.036	0.036	0.037	0.037	0.036	0.036	0.037	0.035	0.035	0.036	0.037	0.037	0.036	0.037	0.036	0.037	0.037	0.036
6:18:18	37.0	0.038	0.037	0.037	0.036	0.039	0.037	0.037	0.036	0.035	0.035	0.035	0.036	0.035	0.037	0.037	0.036	0.035	0.037	0.036	0.036	0.036	0.037	0.035	0.037	0.035	0.946	0.887	0.927	0.987	0.977	0.971	1.028	1.021	1.052	0.035	0.037	0.037	0.246	0.269	0.261	0.045	0.044	0.045	0.045	0.044	0.044	0.037	0.037	0.035	0.086	0.086	0.087	0.044	0.043	0.044	0.044	0.044	0.043	0.037	0.036	0.037	0.037	0.037	0.036	0.035	0.035	0.035	0.035	0.037	0.037	0.037	0.036	0.037	0.036	0.036	0.037	0.035	0.036	0.036	0.036	0.037	0.037	0.036	0.036	0.037	0.035	0.035	0.036	0.036	0.037	0.037	0.037	0.036	0.037	0.036	0.036
