

Software Version	3.10.06



Experiment File Path:	C:\Users\yeung\OneDrive\Documents\Linus\mgz1_anitbiotics_01.03.23.xpt
Protocol File Path:	



Plate Number	Plate 1
Date	3/1/2023
Time	2:41:16 PM
Reader Type:	Synergy H1
Reader Serial Number:	1811261C
Reading Type	Reader

Procedure Details

Plate Type	96 WELL PLATE
Eject plate on completion	
Set Temperature	Setpoint 37°C
	Preheat before moving to next step
Start Kinetic	Runtime 30:00:00 (HH:MM:SS), Interval 0:05:00, 361 Reads
    Shake	Double Orbital: Continuous
	Frequency: 807 cpm (1 mm)
    Read	Absorbance Endpoint
	Full Plate
	Wavelengths:  600
	Read Speed: Normal,  Delay: 100 msec,  Measurements/Data Point: 8
    Read	Fluorescence Endpoint
	Full Plate
	Filter Set 1
	    Excitation: 579,  Emission: 616
	    Optics: Bottom,  Gain: 70
	Light Source: Xenon Flash,  Lamp Energy: High
	Read Speed: Normal,  Delay: 100 msec,  Measurements/Data Point: 10
	Read Height: 7 mm
End Kinetic	

Read 1:600

Time	T° Read 1:600	A1	A2	A3	A4	A5	A6	A7	A8	A9	A10	A11	A12	B1	B2	B3	B4	B5	B6	B7	B8	B9	B10	B11	B12	C1	C2	C3	C4	C5	C6	C7	C8	C9	C10	C11	C12	D1	D2	D3	D4	D5	D6	D7	D8	D9	D10	D11	D12	E1	E2	E3	E4	E5	E6	E7	E8	E9	E10	E11	E12	F1	F2	F3	F4	F5	F6	F7	F8	F9	F10	F11	F12	G1	G2	G3	G4	G5	G6	G7	G8	G9	G10	G11	G12	H1	H2	H3	H4	H5	H6	H7	H8	H9	H10	H11	H12
14:59:09	37.0	2	0	3	1	1	1	2	1	0	1	3	4	2	0	4	3	2	3	2	2	0	1	0	5	3	1	4	3	4	6	7	5	4	2	5	1	1	2	4	6	5	6	5	5	3	2	2	0	3	0	4	6	8	5	5	7	6	2	2	0	2	5	2	1	2	3	6	2	2	1	2	1	5	0	3	0	4	2	1	3	3	3	2	0	2	3	2	3	4	3	3	1	3	1	0	2
15:04:09	37.0	3	2	2	3	2	2	3	1	1	3	2	1	1	1	3	0	1	0	2	3	2	0	1	2	1	3	9	5	6	7	5	4	5	0	6	4	5	5	4	4	9	0	6	6	5	1	2	1	3	0	7	5	4	6	6	4	8	3	2	2	2	2	2	4	2	2	3	3	3	1	2	2	4	3	2	6	2	2	0	4	2	4	0	2	1	0	3	0	3	0	4	0	3	0	6	2
15:09:09	37.0	1	1	1	2	2	0	5	0	2	2	0	0	1	2	0	0	0	2	0	5	6	1	1	4	1	1	2	5	8	9	3	5	7	1	0	2	0	3	1	3	3	3	7	5	3	0	0	2	0	4	9	4	0	4	5	3	9	5	3	4	3	0	2	4	3	0	3	2	1	0	2	5	1	2	1	1	5	2	0	2	3	5	3	0	0	3	1	3	0	0	2	5	0	4	0	4
15:14:09	37.0	2	1	2	0	3	2	3	2	4	3	2	3	5	3	1	1	3	2	3	0	2	0	2	2	1	0	5	4	5	3	8	9	7	0	3	3	0	1	6	5	6	5	4	5	7	0	1	3	1	3	5	7	3	6	5	9	4	2	3	2	4	2	3	1	0	2	2	1	4	0	0	2	3	4	2	1	3	4	3	4	3	3	2	2	3	3	3	0	0	0	1	3	3	5	0	1
15:19:09	37.0	3	2	6	7	1	4	1	7	5	2	4	3	1	4	3	3	2	2	3	3	0	0	0	1	2	1	7	3	4	5	7	5	8	0	4	5	2	1	6	4	4	7	6	5	8	3	4	3	2	3	5	6	6	5	5	5	9	0	0	0	1	0	5	2	4	0	0	1	4	0	2	3	2	0	3	2	2	0	2	1	2	2	0	1	0	5	1	3	5	1	1	0	0	3	0	1
15:24:09	37.0	2	6	1	1	1	2	1	2	3	4	1	4	1	7	3	3	0	5	1	2	2	0	4	2	2	2	4	4	3	2	3	8	9	0	1	1	3	1	5	6	6	4	6	5	1	3	0	2	3	1	6	5	7	9	6	2	6	1	1	2	0	1	2	1	2	3	3	3	6	0	4	0	3	1	8	1	2	7	2	2	4	1	2	3	3	3	3	3	2	4	1	1	1	2	0	3
15:29:09	37.0	2	2	1	2	2	1	1	3	4	2	0	2	2	2	2	0	2	0	1	3	0	3	3	3	3	3	0	6	5	5	4	6	7	3	2	1	0	0	3	5	6	4	5	7	2	1	1	4	0	2	6	5	4	3	7	7	5	1	5	3	2	4	2	1	1	6	3	1	3	1	0	3	1	3	3	0	3	2	5	2	1	5	0	4	0	0	2	1	4	2	3	1	1	2	4	3
15:34:09	37.0	2	0	2	0	4	0	2	2	2	2	0	3	4	2	0	0	3	0	2	2	1	3	2	2	2	0	5	10	2	4	6	9	6	1	3	5	0	5	4	3	3	4	6	5	5	2	0	1	0	0	3	7	6	7	4	6	4	1	0	4	2	1	1	1	2	1	0	1	3	0	2	4	3	3	0	1	3	1	2	1	4	4	1	4	3	2	0	1	2	2	2	0	2	0	0	2
15:39:09	37.0	2	0	1	3	3	2	1	1	2	0	2	1	4	2	1	0	2	1	9	3	0	1	2	3	1	0	5	6	5	3	7	5	4	2	2	1	5	0	4	4	7	7	5	5	6	1	0	1	1	4	6	10	9	5	7	3	5	1	2	2	1	0	3	2	0	1	3	2	0	2	0	3	1	1	0	4	2	1	2	2	3	1	0	3	2	3	1	0	3	1	6	5	4	0	3	0
15:44:09	37.0	1	2	5	5	2	2	2	6	2	0	0	2	1	4	3	3	3	2	2	3	0	3	2	4	2	1	5	5	3	5	0	5	6	4	5	1	1	3	4	5	6	0	8	6	5	0	0	2	3	0	4	8	7	3	9	4	3	4	0	2	2	3	3	1	1	2	5	1	2	0	4	3	2	5	1	0	2	0	1	2	1	1	6	2	3	3	2	3	3	4	2	7	0	4	2	3
15:49:09	37.0	2	7	3	1	2	1	1	0	1	3	0	3	0	0	2	1	0	2	2	1	0	3	2	3	2	1	6	10	5	5	4	2	6	1	1	2	4	3	4	5	5	5	11	4	6	2	3	0	1	2	3	4	5	7	7	9	8	2	0	3	2	1	3	1	1	2	4	1	4	0	1	5	2	3	4	4	2	3	2	0	2	0	1	2	4	0	1	5	1	2	1	6	6	0	0	5
15:54:09	37.0	3	5	8	2	2	2	3	0	4	3	0	0	3	2	1	3	0	0	1	2	1	0	1	2	2	1	5	6	5	6	6	4	2	3	2	0	2	1	5	5	6	3	7	10	7	4	0	2	3	9	5	5	5	5	6	3	6	1	2	2	0	3	2	1	2	0	0	4	4	7	0	4	6	1	3	2	3	3	1	3	1	1	5	3	5	1	2	4	3	1	10	3	1	3	0	1
15:59:09	37.0	2	3	1	1	0	2	1	1	0	5	1	3	0	1	2	4	0	2	3	1	0	0	0	3	0	0	4	6	6	8	6	8	5	1	2	0	0	3	2	9	6	3	3	5	7	4	0	1	0	9	10	3	8	5	6	3	5	2	5	4	2	0	1	3	0	0	2	0	4	0	0	2	3	3	0	0	2	0	1	0	1	2	0	1	4	2	3	2	2	0	1	0	1	2	0	0
16:04:09	37.0	1	0	1	1	3	2	3	0	0	3	0	3	1	0	1	3	0	2	0	0	0	4	1	3	0	2	4	2	4	3	8	6	3	1	7	2	2	1	2	5	2	6	6	4	4	1	1	1	1	1	6	4	3	7	4	6	9	5	2	0	0	0	3	0	1	3	1	1	0	2	1	3	1	2	0	1	0	0	2	0	3	2	2	1	2	3	1	1	2	2	3	0	1	3	4	0
16:09:09	37.0	1	4	2	4	3	1	3	4	3	3	6	4	1	1	3	0	6	0	5	2	0	2	1	2	3	2	8	6	8	5	4	5	5	5	4	3	0	5	0	5	6	4	8	2	4	1	1	0	1	3	5	9	7	5	7	6	5	4	0	3	4	3	3	0	2	1	2	3	2	3	4	0	3	2	2	3	2	2	5	2	1	1	0	2	2	2	2	2	0	1	1	3	0	0	2	4
16:14:09	37.0	1	3	5	2	2	2	2	3	1	0	2	2	1	3	1	0	1	2	4	3	0	0	4	1	3	1	8	2	1	5	9	4	2	3	3	0	0	2	4	0	6	5	6	9	6	0	1	2	1	3	3	5	7	4	10	7	3	3	5	2	3	1	1	2	1	1	4	3	0	1	4	1	2	1	3	0	2	1	2	1	3	4	0	3	2	1	1	6	3	3	0	1	2	3	2	4
16:19:09	37.0	2	2	3	0	0	4	2	3	3	7	0	2	2	4	3	2	4	3	2	2	2	0	0	2	2	0	6	5	6	9	8	5	4	1	0	3	0	0	3	4	7	6	6	5	6	0	0	2	5	0	5	8	4	13	2	6	5	2	4	3	2	0	2	1	0	2	2	0	4	3	2	4	2	2	2	0	2	2	3	1	5	2	2	0	1	3	6	3	2	2	0	3	2	0	1	1
16:24:09	37.0	2	1	2	1	0	0	1	2	2	1	3	0	6	2	5	2	2	0	1	3	0	3	1	2	1	0	5	6	4	4	6	4	3	1	2	2	10	3	4	6	4	4	7	6	5	2	0	1	5	1	4	4	7	3	6	6	2	0	0	2	4	0	3	3	2	3	5	1	2	3	0	2	1	0	2	3	1	1	5	3	0	2	0	4	1	4	5	0	0	2	2	0	3	2	0	2
16:29:09	37.0	1	2	5	2	2	4	3	3	6	3	2	0	3	2	1	0	4	0	3	3	0	4	2	2	0	1	2	5	7	4	4	5	6	3	2	2	6	1	7	4	5	8	5	5	7	0	5	4	0	4	6	4	5	7	6	5	6	2	3	6	1	2	4	2	0	2	2	0	5	1	0	2	0	1	4	6	1	1	2	3	1	1	2	5	3	4	2	0	2	1	2	15	1	2	0	0
16:34:09	37.0	2	1	3	0	3	2	1	2	4	3	2	2	1	0	0	1	0	0	6	2	2	1	0	2	3	2	5	6	5	3	7	5	7	3	3	2	3	4	10	4	3	5	7	6	6	6	2	2	3	0	6	7	7	7	9	7	5	0	2	3	2	0	2	3	0	4	0	1	1	3	1	0	3	3	4	2	2	2	3	0	3	3	3	1	0	1	2	3	0	2	0	1	3	0	0	0
16:39:09	37.0	0	3	0	3	1	2	1	2	0	3	1	2	0	0	0	1	1	0	3	2	0	1	2	3	2	0	5	7	4	4	6	5	6	3	3	1	1	1	4	3	4	4	3	4	8	0	2	3	0	3	6	8	6	4	4	7	4	0	5	5	1	0	6	2	1	1	5	0	4	0	0	2	3	3	1	2	3	3	1	8	2	7	2	1	1	3	0	1	2	2	3	0	1	1	0	1
16:44:09	37.0	1	2	3	0	3	5	1	4	1	2	2	0	0	0	5	5	1	4	2	2	0	0	0	3	2	4	6	3	7	5	7	6	8	1	1	1	4	3	3	5	7	0	7	8	4	0	0	1	2	1	7	9	4	7	9	5	2	0	0	0	2	2	0	0	4	1	0	2	3	0	0	0	3	2	0	1	3	1	1	2	1	6	2	1	4	2	3	0	3	0	1	5	5	0	0	0
16:49:09	37.0	3	1	2	3	2	3	1	1	3	1	2	0	2	5	2	0	1	0	1	1	0	2	1	5	2	2	4	5	5	4	8	6	6	0	7	2	2	1	5	5	8	4	8	5	7	3	0	2	2	0	5	8	9	5	6	9	6	2	2	0	3	1	2	3	2	0	5	3	0	0	1	1	2	1	1	1	2	1	2	0	2	9	2	2	2	1	3	3	4	0	4	0	0	1	3	1
16:54:09	37.0	2	2	6	0	4	5	4	5	2	4	2	2	3	1	3	2	3	5	2	3	2	3	0	1	3	1	8	5	8	6	7	7	6	1	0	3	1	9	5	7	4	4	5	7	13	0	2	4	0	3	4	7	6	8	5	3	7	0	2	2	1	1	2	1	4	1	1	0	0	0	4	1	3	3	2	0	5	3	3	3	4	2	2	0	1	0	2	4	5	3	3	1	0	0	1	0
16:59:09	37.0	2	1	3	1	2	0	1	0	3	3	2	0	2	1	4	1	2	4	0	0	3	2	1	0	1	1	4	7	5	3	5	5	5	4	4	2	3	0	5	6	8	4	8	5	10	1	0	4	1	3	6	6	1	6	5	5	6	3	2	4	3	4	1	0	0	3	2	0	3	6	4	3	3	5	2	0	1	1	1	1	2	1	2	4	2	1	2	0	2	3	0	6	3	3	0	0
17:04:09	37.0	1	1	2	1	2	6	2	2	2	1	3	2	5	1	0	0	0	0	2	0	0	2	2	1	2	1	8	4	8	7	5	6	3	0	1	6	3	0	5	9	5	4	10	6	7	2	1	3	2	4	2	5	5	5	6	9	6	2	4	4	1	2	3	2	3	0	2	0	3	4	2	0	2	4	2	3	4	3	3	4	0	4	2	3	5	0	5	0	2	2	4	5	1	0	0	3
17:09:09	37.0	2	4	3	1	1	5	0	0	2	0	1	1	6	3	0	3	0	6	1	3	2	2	5	2	1	0	5	9	6	6	8	7	9	2	4	1	2	1	1	6	8	5	7	5	8	3	2	3	0	2	3	5	4	1	5	5	8	4	2	3	4	4	3	0	1	6	2	2	5	1	0	2	1	3	0	2	2	2	0	2	4	5	2	1	0	1	2	2	3	2	4	2	1	4	4	0
17:14:09	37.0	0	2	2	2	3	1	3	1	1	0	0	0	1	3	0	2	1	4	4	0	0	2	0	0	1	4	7	8	10	6	6	7	7	1	3	0	0	0	6	6	6	4	6	8	8	3	0	1	1	2	1	9	3	4	7	5	8	2	1	5	2	0	0	3	3	0	0	1	0	0	0	2	4	2	3	3	3	1	2	2	0	3	3	0	0	1	3	3	0	1	2	1	0	0	4	2
17:19:09	37.0	1	1	3	1	3	8	4	0	1	3	2	4	3	0	1	2	2	5	4	0	1	0	3	2	2	2	5	7	6	5	5	6	6	3	2	5	4	2	4	4	6	3	9	6	7	3	2	2	2	2	7	6	6	7	4	6	7	3	3	2	2	0	1	2	0	2	1	2	0	1	0	2	0	1	3	3	2	3	4	4	6	1	4	1	1	3	0	2	4	1	0	0	5	3	0	3
17:24:09	37.0	2	3	3	0	2	1	4	3	0	0	0	3	4	3	1	3	3	4	3	0	0	1	0	2	1	2	5	7	5	2	9	5	7	1	4	3	2	4	6	6	6	4	6	6	5	3	0	2	2	3	5	6	4	7	7	10	8	3	3	2	0	1	3	1	3	3	2	1	1	2	2	3	2	2	2	4	3	1	0	3	3	4	2	1	4	3	0	0	4	0	2	0	1	2	0	1
17:29:09	37.0	3	2	0	6	2	3	1	5	2	1	0	2	5	2	2	2	0	5	1	5	1	1	0	2	1	0	7	7	7	1	5	8	5	2	5	2	1	4	6	7	5	7	5	6	5	3	0	0	1	5	3	8	7	7	0	5	6	6	0	3	5	0	0	1	2	1	3	1	0	4	2	1	4	7	3	2	0	3	0	3	2	1	4	1	3	1	0	2	2	3	5	0	0	1	0	3
17:34:09	37.0	3	2	0	2	4	2	0	2	1	1	6	3	1	2	3	0	1	8	1	1	3	2	1	1	1	4	5	5	10	9	4	4	7	3	3	2	0	4	6	5	0	6	4	7	6	3	3	1	1	2	6	9	6	3	7	7	12	3	1	3	3	1	3	0	0	1	6	3	0	1	0	6	5	0	0	1	3	2	2	4	2	6	3	0	1	3	1	0	3	0	2	6	2	0	1	2
17:39:09	37.0	2	3	5	5	0	2	0	4	3	2	0	1	1	0	2	1	0	4	2	4	0	8	1	1	4	7	3	7	5	5	6	4	5	4	1	1	3	0	2	5	6	5	4	10	9	0	0	3	0	2	5	6	9	3	8	7	7	2	0	3	1	4	1	0	3	3	1	0	3	4	0	2	2	3	4	2	1	2	2	1	1	1	1	0	3	2	0	3	2	3	1	3	2	2	2	2
17:44:09	37.0	1	0	4	0	0	2	3	2	3	2	0	0	0	3	1	0	4	0	4	1	1	0	2	2	4	2	6	7	6	3	6	6	6	2	4	4	1	0	1	5	6	2	6	7	5	2	4	2	0	0	8	3	3	2	4	7	9	2	3	2	0	2	3	0	3	6	5	1	2	1	0	2	5	0	3	3	0	2	1	1	7	4	1	2	4	0	5	0	3	2	2	3	3	1	4	2
17:49:09	37.0	1	5	1	0	0	3	2	4	2	4	2	0	3	2	2	2	0	3	2	2	1	3	1	2	3	4	6	10	6	3	6	6	7	3	7	5	0	0	3	6	5	6	7	6	7	0	5	0	0	0	5	10	3	6	4	6	11	1	2	2	3	4	0	1	2	2	4	1	0	0	2	2	1	1	0	2	2	1	4	3	3	0	0	6	5	3	5	2	2	0	2	4	1	2	0	3
17:54:09	37.0	1	3	2	3	0	3	5	2	0	5	0	3	3	1	0	6	3	3	1	2	1	1	4	2	2	0	4	7	6	6	4	6	6	0	7	1	0	0	9	7	6	4	7	8	5	0	2	3	0	0	5	7	11	6	7	5	7	2	1	2	4	1	2	3	4	0	5	1	1	4	2	3	1	4	2	1	2	0	2	0	0	3	1	1	3	4	0	6	4	4	0	3	0	2	0	3
17:59:09	37.0	4	4	0	1	2	2	1	6	2	0	0	2	2	0	3	1	6	5	0	0	2	5	0	2	1	3	7	11	2	5	6	7	7	0	2	1	3	3	5	5	7	2	3	6	5	4	1	4	4	1	5	6	7	6	7	4	6	0	2	3	1	0	3	0	2	2	5	2	3	1	0	3	2	2	3	1	3	4	4	5	2	0	4	3	5	1	2	4	2	6	3	4	2	3	0	1
18:04:09	37.0	2	7	4	3	2	4	4	2	4	3	0	3	2	3	1	3	8	0	1	0	4	2	0	1	5	0	5	4	6	5	5	3	3	1	6	0	2	2	5	11	4	4	7	6	8	2	0	1	4	7	7	10	8	5	6	6	10	1	3	1	1	0	0	3	2	2	4	0	0	0	0	1	0	6	0	4	2	5	3	3	2	0	0	0	1	0	3	3	7	1	2	2	2	2	3	2
18:09:09	37.0	1	4	3	2	4	0	1	3	2	0	3	1	4	3	1	1	2	7	2	1	2	2	2	2	1	4	8	5	5	6	8	8	8	2	0	2	1	6	6	5	5	4	7	7	7	4	1	2	2	3	5	4	9	6	7	4	1	2	2	2	6	3	4	2	2	3	3	1	5	2	0	4	2	1	3	1	3	2	3	2	2	1	4	7	0	3	3	0	3	1	1	1	1	2	5	1
18:14:09	37.0	3	3	1	4	1	4	2	5	0	1	0	0	4	3	3	1	3	0	1	3	2	2	3	2	0	0	7	5	7	7	6	4	7	2	0	3	1	4	4	6	6	4	6	6	8	2	0	4	1	1	6	7	4	5	9	5	7	9	1	1	0	3	6	3	3	2	1	0	4	0	0	1	1	2	4	2	3	3	4	0	2	3	0	3	5	3	2	0	6	0	5	1	1	3	2	0
18:19:09	37.0	3	3	1	3	3	3	2	2	2	2	4	1	2	2	4	2	2	4	0	0	2	1	2	1	2	0	7	8	6	4	6	7	7	3	0	3	0	4	6	5	7	5	10	4	6	1	0	3	0	1	8	8	7	8	7	6	7	3	3	1	3	5	3	1	2	2	5	2	1	1	0	1	3	2	3	1	6	1	1	2	6	0	0	3	2	3	3	1	2	0	2	0	0	6	0	1
18:24:09	37.0	2	2	3	0	6	3	0	2	2	2	2	2	0	0	1	3	0	5	3	0	2	2	2	1	2	3	2	10	7	6	6	4	6	1	1	4	2	2	5	6	7	7	7	4	7	2	1	3	2	1	4	8	6	5	4	1	5	2	4	1	0	5	3	0	2	0	1	3	0	2	1	2	3	2	2	2	2	3	4	2	3	5	1	3	1	0	3	2	2	2	3	1	2	2	0	2
18:29:09	37.0	2	2	1	2	1	1	2	3	2	3	1	1	4	0	0	3	2	3	0	2	2	4	2	3	0	1	5	7	6	4	6	6	5	4	1	4	4	5	8	8	6	9	6	5	7	2	1	4	3	3	6	5	2	7	11	7	8	2	0	4	4	2	1	2	2	0	4	1	2	2	0	2	2	1	3	5	4	4	3	5	4	2	7	3	0	4	0	2	3	2	2	5	1	3	0	3
18:34:09	37.0	1	1	3	2	0	0	2	3	4	1	1	3	3	0	2	1	3	6	3	2	0	0	1	2	3	5	4	7	6	3	6	2	6	2	3	2	1	2	5	6	2	5	6	6	8	3	1	3	0	0	6	5	7	6	2	3	6	2	0	5	4	2	1	5	2	2	5	3	3	0	3	0	6	3	0	3	1	0	0	1	1	4	3	3	5	0	4	0	1	0	1	0	0	5	2	3
18:39:09	37.0	1	4	1	0	3	5	0	3	2	3	3	2	4	1	0	2	0	1	3	1	1	2	2	3	3	5	3	14	6	7	8	4	6	2	8	5	4	3	0	5	2	6	6	6	8	2	1	0	3	3	7	11	6	5	8	6	7	4	2	7	5	1	2	4	0	4	1	4	2	0	1	3	5	2	4	3	3	2	4	0	1	0	0	7	0	0	3	2	5	3	1	6	2	2	8	4
18:44:09	37.0	2	3	1	3	0	2	2	3	2	1	1	1	3	0	1	5	3	2	3	0	2	0	0	3	2	2	6	2	7	7	3	11	6	1	0	1	2	0	4	4	3	8	6	5	8	1	1	2	3	4	4	6	6	6	7	5	6	3	1	2	2	3	3	3	1	1	2	2	0	3	2	2	4	5	3	3	2	2	2	2	2	1	1	0	2	0	4	1	2	0	5	7	2	2	1	2
18:49:09	37.0	2	3	0	1	3	2	3	6	4	3	4	1	1	5	0	0	0	2	2	1	2	1	0	1	2	3	5	11	6	7	6	4	6	2	6	3	1	2	5	4	6	6	6	9	8	2	0	1	2	6	6	7	6	5	3	4	7	4	1	2	1	5	1	0	0	5	2	0	0	3	1	2	2	3	3	1	0	2	3	3	4	2	2	2	2	3	4	0	2	2	2	2	3	2	0	1
18:54:09	37.0	1	0	2	3	8	4	2	5	2	1	2	2	4	2	3	0	0	2	6	1	3	1	3	3	2	1	4	9	6	4	5	6	6	2	2	2	2	1	4	5	10	7	5	5	0	3	2	0	3	0	7	3	7	5	6	8	7	2	1	0	4	3	5	2	4	2	2	1	2	5	0	2	3	3	4	2	2	0	2	3	7	2	0	2	0	4	2	0	5	3	0	5	0	4	6	4
18:59:09	37.0	2	3	3	4	2	4	2	2	4	3	1	3	2	1	1	2	2	3	3	2	1	2	2	2	3	1	6	7	9	4	8	8	4	2	3	4	4	7	7	6	8	7	7	7	6	6	1	3	2	10	2	5	4	5	5	7	6	5	5	1	4	5	1	0	4	0	0	4	0	2	2	1	2	3	2	0	0	0	0	0	0	1	2	4	5	3	4	3	0	1	2	1	3	0	0	2
19:04:09	37.0	3	6	6	4	5	1	6	2	3	1	3	3	1	2	0	0	0	2	4	2	0	3	3	2	2	1	11	7	6	5	8	11	6	4	5	3	1	2	3	6	5	3	7	6	5	1	1	2	1	7	6	5	7	5	7	9	5	3	0	0	3	1	3	1	0	2	3	3	4	0	0	3	2	2	1	0	1	4	3	0	0	2	1	4	4	3	0	2	2	2	5	3	3	1	3	6
19:09:09	37.0	3	4	4	2	1	2	5	2	0	3	3	4	2	0	2	3	4	1	3	2	0	1	3	3	1	4	8	6	3	4	7	6	6	2	2	1	2	4	5	4	7	3	10	6	2	1	0	0	3	1	8	8	6	7	10	7	5	2	5	3	0	3	1	0	3	0	1	3	3	3	4	0	1	1	2	2	0	0	2	2	1	0	4	2	3	1	0	0	0	3	3	1	2	2	3	3
19:14:09	37.0	4	3	4	6	1	1	0	0	1	3	2	3	2	0	3	3	0	1	2	1	1	2	0	3	2	1	9	7	7	3	7	8	4	3	4	3	2	7	5	7	6	2	7	7	6	1	0	2	3	3	5	7	1	6	6	6	12	0	1	7	1	4	3	0	2	8	0	2	2	0	1	3	3	3	1	3	0	2	1	4	2	3	0	1	0	1	4	2	0	0	2	2	2	0	0	2
19:19:09	37.0	3	3	5	0	2	2	1	2	3	0	2	6	1	1	2	5	0	3	0	0	1	1	3	1	2	4	7	10	6	6	4	6	7	2	1	1	0	2	6	4	6	5	4	5	5	2	5	4	3	1	7	6	2	6	8	5	8	4	1	3	4	0	1	0	1	4	9	2	2	2	2	0	3	1	0	1	3	3	2	2	0	1	0	1	1	2	2	0	3	1	1	3	1	2	0	1
19:24:09	37.0	3	2	4	1	2	0	5	1	1	3	2	2	0	4	1	0	2	2	1	2	0	6	2	1	3	1	5	8	8	4	6	6	7	1	0	1	4	2	0	7	3	8	4	6	9	0	2	2	2	3	7	4	4	6	8	7	9	2	4	1	2	0	0	2	1	2	0	2	1	3	0	0	1	0	0	0	1	2	2	1	3	5	5	0	2	2	3	2	0	2	0	1	2	2	3	3
19:29:09	37.0	1	2	2	3	3	2	5	3	4	5	4	4	3	2	2	1	3	1	4	3	2	1	3	2	3	0	7	7	5	5	11	10	5	3	3	1	2	2	6	4	5	3	3	5	8	1	6	3	4	2	8	4	2	5	8	7	10	0	3	2	2	3	2	3	1	3	2	1	2	6	0	1	2	2	3	2	2	2	4	4	3	4	0	3	2	0	1	3	3	1	3	2	4	0	7	4
19:34:09	37.0	1	0	1	5	3	0	0	2	2	3	3	1	0	3	2	0	3	2	3	1	2	0	0	3	2	0	6	7	5	6	6	8	5	3	1	3	1	3	7	4	5	5	8	10	8	1	3	1	4	7	7	9	8	8	8	6	6	2	1	2	1	3	1	4	1	0	1	4	3	0	3	2	2	2	3	2	1	1	3	1	1	3	0	2	4	3	3	0	0	2	4	0	3	0	4	3
19:39:09	37.0	2	0	3	0	3	8	1	5	2	1	1	6	2	5	3	0	5	2	2	1	3	0	2	1	1	1	0	6	9	5	3	9	6	1	2	4	4	0	6	7	6	6	7	7	10	3	0	1	1	7	4	7	5	3	6	5	6	2	5	3	2	0	2	3	1	1	0	2	0	2	3	1	2	2	2	2	4	1	1	5	2	9	1	1	2	5	5	2	0	4	4	5	2	0	3	3
19:44:09	37.0	2	3	3	2	1	2	4	3	2	4	2	2	2	1	0	2	2	0	2	2	1	1	3	3	2	3	7	7	4	5	9	6	7	3	2	3	4	3	3	6	5	6	5	7	6	2	2	0	2	3	7	5	6	5	9	5	4	2	2	5	3	0	2	0	3	2	2	1	0	3	3	1	3	2	3	3	5	4	1	2	1	3	1	0	2	3	2	1	1	0	2	0	0	3	3	2
19:49:09	37.0	2	7	2	2	2	0	0	2	2	1	2	2	1	2	2	3	4	0	0	0	1	3	0	1	4	0	3	3	4	5	6	6	6	1	4	4	5	3	8	7	5	10	7	4	7	2	0	0	2	2	8	8	5	7	10	8	7	0	2	5	1	7	0	4	2	3	1	2	5	5	3	2	4	6	7	4	6	2	1	4	0	0	4	4	5	3	0	0	1	1	0	2	1	0	1	0
19:54:09	37.0	2	6	3	1	5	0	2	4	2	2	1	4	3	0	2	2	1	1	4	6	1	2	2	2	1	2	5	7	9	7	6	6	8	1	5	3	4	2	7	6	6	5	10	7	9	2	0	0	2	0	6	5	10	5	5	8	8	3	0	3	2	2	5	0	1	1	1	4	0	0	3	0	3	1	3	6	2	3	2	5	1	4	3	1	0	4	1	2	2	6	1	4	0	3	1	3
19:59:09	37.0	3	0	6	2	1	0	8	2	2	0	0	2	3	3	3	2	4	3	3	1	2	0	3	2	4	5	5	8	3	5	7	6	7	2	4	2	1	4	5	10	5	8	8	9	9	5	4	4	5	0	6	10	5	8	5	5	6	2	6	2	2	0	0	1	0	2	6	5	2	0	0	4	2	2	0	1	1	3	2	0	4	3	2	2	3	4	2	1	4	7	1	1	2	1	5	3
20:04:09	37.0	2	3	3	1	2	3	1	3	0	3	2	4	0	3	6	2	0	1	0	3	2	1	4	3	2	4	6	5	6	4	6	7	9	2	3	10	0	0	4	2	6	8	5	8	6	1	3	3	2	3	8	7	7	5	7	9	9	0	3	6	0	1	0	5	2	0	1	3	1	2	0	2	2	2	3	3	2	2	1	2	4	0	0	3	3	2	3	4	2	1	5	3	0	0	0	1
20:09:09	37.0	2	0	2	0	0	0	4	3	1	3	0	2	3	1	0	3	2	2	3	3	0	1	0	2	4	3	4	7	7	5	5	7	4	3	2	2	2	0	7	9	5	5	6	7	7	0	1	0	0	7	6	5	11	6	7	8	7	4	3	3	1	1	2	0	1	2	3	1	1	3	0	0	3	0	8	4	1	1	1	2	2	2	3	2	0	0	3	0	0	3	3	1	0	2	1	1
20:14:09	37.0	2	4	5	4	3	2	0	2	2	5	1	4	1	5	1	3	4	8	4	4	2	4	4	3	3	3	4	9	5	5	7	4	7	0	4	0	0	3	5	11	8	8	6	2	7	0	4	3	3	2	5	6	5	7	7	7	6	0	2	1	1	1	0	0	1	3	6	1	5	2	3	1	3	0	1	2	2	0	3	4	3	3	4	2	2	6	1	0	0	0	0	0	0	6	3	2
20:19:09	37.0	1	1	5	1	2	3	2	4	2	2	3	3	0	0	1	1	2	0	1	1	0	2	1	3	2	2	9	7	6	7	4	7	8	2	3	1	2	1	2	6	7	6	7	6	7	3	6	4	4	3	6	10	6	8	7	7	5	4	1	1	4	2	6	0	3	3	3	2	2	6	1	4	1	0	7	2	2	1	3	2	4	1	2	5	1	3	3	1	2	1	2	1	3	3	0	2
